"Country or Area","Year","Area","Sex","Age","Record Type","Reliability","Source Year","Value","Value Footnotes"
"India","1951","Total","Male","49","Census - de facto - complete tabulation","Final figure, complete","1955","1560100",""
"India","1951","Total","Male","50","Census - de facto - complete tabulation","Final figure, complete","1955","1493200",""
"India","1951","Total","Male","50 - 54","Census - de facto - complete tabulation","Final figure, complete","1955","6780900","1,7"
"India","1951","Total","Male","51","Census - de facto - complete tabulation","Final figure, complete","1955","1424500",""
"India","1951","Total","Male","52","Census - de facto - complete tabulation","Final figure, complete","1955","1355600",""
"India","1951","Total","Male","53","Census - de facto - complete tabulation","Final figure, complete","1955","1287800",""
"India","1951","Total","Male","54","Census - de facto - complete tabulation","Final figure, complete","1955","1219800",""
"India","1951","Total","Male","55","Census - de facto - complete tabulation","Final figure, complete","1955","1154800",""
"India","1951","Total","Male","55 - 59","Census - de facto - complete tabulation","Final figure, complete","1955","5179100","1,7"
"India","1951","Total","Male","56","Census - de facto - complete tabulation","Final figure, complete","1955","1093000",""
"India","1951","Total","Male","57","Census - de facto - complete tabulation","Final figure, complete","1955","1034300",""
"India","1951","Total","Male","58","Census - de facto - complete tabulation","Final figure, complete","1955","976700",""
"India","1951","Total","Male","59","Census - de facto - complete tabulation","Final figure, complete","1955","920300",""
"India","1951","Total","Male","60","Census - de facto - complete tabulation","Final figure, complete","1955","863600",""
"India","1951","Total","Male","60 - 64","Census - de facto - complete tabulation","Final figure, complete","1955","3740800","1,7"
"India","1951","Total","Male","61","Census - de facto - complete tabulation","Final figure, complete","1955","805400",""
"India","1951","Total","Male","62","Census - de facto - complete tabulation","Final figure, complete","1955","746800",""
"India","1951","Total","Male","63","Census - de facto - complete tabulation","Final figure, complete","1955","690300",""
"India","1951","Total","Male","64","Census - de facto - complete tabulation","Final figure, complete","1955","634700",""
"India","1951","Total","Male","65","Census - de facto - complete tabulation","Final figure, complete","1955","582800",""
"India","1951","Total","Male","65 - 69","Census - de facto - complete tabulation","Final figure, complete","1955","2442100","1,7"
"India","1951","Total","Male","66","Census - de facto - complete tabulation","Final figure, complete","1955","533400",""
"India","1951","Total","Male","67","Census - de facto - complete tabulation","Final figure, complete","1955","486300",""
"India","1951","Total","Male","68","Census - de facto - complete tabulation","Final figure, complete","1955","441500",""
"India","1951","Total","Male","69","Census - de facto - complete tabulation","Final figure, complete","1955","398100",""
"India","1951","Total","Male","70","Census - de facto - complete tabulation","Final figure, complete","1955","359400",""
"India","1951","Total","Male","70 +","Census - de facto - complete tabulation","Final figure, complete","1955","3851200","1,7"
"India","1951","Total","Male","71 +","Census - de facto - complete tabulation","Final figure, complete","1955","3491800",""
"India","1951","Total","Male","Unknown","Census - de facto - complete tabulation","Final figure, complete","1955","0",""
"India","1951","Total","Female","Total","Census - de facto - complete tabulation","Final figure, complete","1955","173512000",""
"India","1951","Total","Female","0","Census - de facto - complete tabulation","Final figure, complete","1955","5696900",""
"India","1951","Total","Female","1","Census - de facto - complete tabulation","Final figure, complete","1955","3933600",""
"India","1951","Total","Female","1 - 4","Census - de facto - complete tabulation","Final figure, complete","1955","18009700","1,7"
"India","1951","Total","Female","2","Census - de facto - complete tabulation","Final figure, complete","1955","4664700",""
"India","1951","Total","Female","3","Census - de facto - complete tabulation","Final figure, complete","1955","4832400",""
"India","1951","Total","Female","4","Census - de facto - complete tabulation","Final figure, complete","1955","4579000",""
"India","1951","Total","Female","5","Census - de facto - complete tabulation","Final figure, complete","1955","4720200",""
"India","1951","Total","Female","5 - 9","Census - de facto - complete tabulation","Final figure, complete","1955","22350400","1,7"
"India","1951","Total","Female","6","Census - de facto - complete tabulation","Final figure, complete","1955","4590900",""
"India","1951","Total","Female","7","Census - de facto - complete tabulation","Final figure, complete","1955","4465600",""
"India","1951","Total","Female","8","Census - de facto - complete tabulation","Final figure, complete","1955","4344900",""
"India","1951","Total","Female","9","Census - de facto - complete tabulation","Final figure, complete","1955","4228800",""
"India","1951","Total","Female","10","Census - de facto - complete tabulation","Final figure, complete","1955","4116600",""
"India","1951","Total","Female","10 - 14","Census - de facto - complete tabulation","Final figure, complete","1955","19561000","1,7"
"India","1951","Total","Female","11","Census - de facto - complete tabulation","Final figure, complete","1955","4010200",""
"India","1951","Total","Female","12","Census - de facto - complete tabulation","Final figure, complete","1955","3908400",""
"India","1951","Total","Female","13","Census - de facto - complete tabulation","Final figure, complete","1955","3810200",""
"India","1951","Total","Female","14","Census - de facto - complete tabulation","Final figure, complete","1955","3715600",""
"India","1951","Total","Female","15","Census - de facto - complete tabulation","Final figure, complete","1955","3629900",""
"India","1951","Total","Female","15 - 19","Census - de facto - complete tabulation","Final figure, complete","1955","17422900","1,7"
"India","1951","Total","Female","16","Census - de facto - complete tabulation","Final figure, complete","1955","3552800",""
"India","1951","Total","Female","17","Census - de facto - complete tabulation","Final figure, complete","1955","3483400",""
"India","1951","Total","Female","18","Census - de facto - complete tabulation","Final figure, complete","1955","3414000",""
"India","1951","Total","Female","19","Census - de facto - complete tabulation","Final figure, complete","1955","3342800",""
"India","1951","Total","Female","20","Census - de facto - complete tabulation","Final figure, complete","1955","3279400",""
"India","1951","Total","Female","20 - 24","Census - de facto - complete tabulation","Final figure, complete","1955","15767000","1,7"
"India","1951","Total","Female","21","Census - de facto - complete tabulation","Final figure, complete","1955","3213400",""
"India","1951","Total","Female","22","Census - de facto - complete tabulation","Final figure, complete","1955","3152300",""
"India","1951","Total","Female","23","Census - de facto - complete tabulation","Final figure, complete","1955","3092200",""
"India","1951","Total","Female","24","Census - de facto - complete tabulation","Final figure, complete","1955","3029700",""
"India","1951","Total","Female","25","Census - de facto - complete tabulation","Final figure, complete","1955","2967200",""
"India","1951","Total","Female","25 - 29","Census - de facto - complete tabulation","Final figure, complete","1955","14162400","1,7"
"India","1951","Total","Female","26","Census - de facto - complete tabulation","Final figure, complete","1955","2901500",""
"India","1951","Total","Female","27","Census - de facto - complete tabulation","Final figure, complete","1955","2832100",""
"India","1951","Total","Female","28","Census - de facto - complete tabulation","Final figure, complete","1955","2763900",""
"India","1951","Total","Female","29","Census - de facto - complete tabulation","Final figure, complete","1955","2697700",""
"India","1951","Total","Female","30","Census - de facto - complete tabulation","Final figure, complete","1955","2631000",""
"India","1951","Total","Female","30 - 34","Census - de facto - complete tabulation","Final figure, complete","1955","12420000","1,7"
"India","1951","Total","Female","31","Census - de facto - complete tabulation","Final figure, complete","1955","2559600",""
"India","1951","Total","Female","32","Census - de facto - complete tabulation","Final figure, complete","1955","2485500",""
"India","1951","Total","Female","33","Census - de facto - complete tabulation","Final figure, complete","1955","2410000",""
"India","1951","Total","Female","34","Census - de facto - complete tabulation","Final figure, complete","1955","2333900",""
"India","1951","Total","Female","35","Census - de facto - complete tabulation","Final figure, complete","1955","2259700",""
"India","1951","Total","Female","35 - 39","Census - de facto - complete tabulation","Final figure, complete","1955","10586500","1,7"
"India","1951","Total","Female","36","Census - de facto - complete tabulation","Final figure, complete","1955","2187700",""
"India","1951","Total","Female","37","Census - de facto - complete tabulation","Final figure, complete","1955","2116900",""
"India","1951","Total","Female","38","Census - de facto - complete tabulation","Final figure, complete","1955","2046000",""
"India","1951","Total","Female","39","Census - de facto - complete tabulation","Final figure, complete","1955","1976200",""
